,id,game_id,team_id,home_away,points,winner,line_scores
173,1678,400868995,166,away,42,False,"[21, 14, 7, 0]"
174,1621,400868996,99,home,23,True,"[14, 9, 0, 0]"
175,1622,400868996,344,away,20,False,"[0, 3, 3, 14]"
176,1594,400868997,333,away,48,True,"[3, 14, 17, 14]"
177,1593,400868997,145,home,43,False,"[7, 17, 3, 16]"
178,1618,400868998,61,away,28,True,"[7, 14, 0, 7]"
179,1617,400868998,142,home,27,False,"[10, 10, 7, 0]"
180,1679,400868999,2579,home,20,True,"[17, 0, 0, 3]"
181,1680,400868999,151,away,15,False,"[3, 3, 0, 9]"
182,1616,400869000,195,away,19,False,"[6, 6, 7, 0]"
183,1615,400869000,2633,home,28,True,"[7, 7, 7, 7]"
184,1644,400869001,238,away,7,False,"[7, 0, 0, 0]"
185,1643,400869001,59,home,38,True,"[14, 3, 14, 7]"
186,1727,400869002,333,home,48,True,"[21, 20, 7, 0]"
187,1728,400869002,2309,away,0,False,"[0, 0, 0, 0]"
188,1752,400869003,99,away,13,False,"[7, 0, 6, 0]"
189,1751,400869003,2,home,18,True,"[3, 6, 3, 6]"
190,1824,400869004,2579,away,10,False,"[0, 7, 3, 0]"
191,1823,400869004,96,home,17,True,"[0, 3, 7, 7]"
192,1743,400869005,145,home,45,True,"[17, 14, 14, 0]"
193,1744,400869005,61,away,14,False,"[0, 0, 7, 7]"
194,1795,400869006,142,home,79,True,"[30, 28, 14, 7]"
195,1796,400869006,2169,away,0,False,"[0, 0, 0, 0]"
196,1747,400869007,2633,home,38,True,"[0, 3, 14, 21]"
197,1748,400869007,57,away,28,False,"[7, 14, 0, 7]"
198,1741,400869008,245,home,45,True,"[0, 17, 7, 21]"
199,1742,400869008,8,away,24,False,"[7, 10, 0, 7]"
200,1797,400869009,98,home,30,False,"[7, 7, 0, 10, 6]"
201,1798,400869009,238,away,31,True,"[0, 7, 7, 10, 7]"
202,1845,400869010,333,home,34,True,"[3, 14, 14, 3]"
203,1846,400869010,96,away,6,False,"[3, 0, 0, 3]"
204,1873,400869011,8,home,52,True,"[24, 0, 14, 14]"
205,1874,400869011,2016,away,10,False,"[0, 7, 3, 0]"
206,1905,400869012,2,home,58,True,"[14, 14, 28, 2]"
207,1906,400869012,2433,away,7,False,"[0, 7, 0, 0]"
208,1855,400869013,61,home,31,False,"[7, 10, 7, 7]"
209,1856,400869013,2633,away,34,True,"[0, 7, 7, 20]"
210,1946,400869014,142,away,7,False,"[0, 0, 0, 7]"
211,1945,400869014,99,home,42,True,"[7, 14, 7, 14]"
212,1865,400869015,145,home,48,True,"[14, 10, 10, 14]"
213,1866,400869015,235,away,28,False,"[0, 7, 14, 7]"
214,1853,400869016,2579,home,13,False,"[7, 0, 3, 3]"
215,1854,400869016,245,away,24,True,"[7, 0, 7, 10]"
216,1880,400869017,57,away,13,True,"[0, 10, 0, 3]"
217,1879,400869017,238,home,6,False,"[0, 3, 3, 0]"
218,1976,400869018,333,away,49,True,"[14, 21, 7, 7]"
219,1975,400869018,8,home,30,False,"[7, 10, 7, 6]"
220,2040,400869020,238,away,13,False,"[3, 0, 7, 3]"
221,2039,400869020,96,home,20,True,"[7, 10, 0, 3]"
222,2011,400869021,344,home,14,False,"[0, 0, 7, 7]"
223,2012,400869021,2,away,38,True,"[14, 21, 0, 3]"
224,2067,400869022,2579,home,14,False,"[0, 0, 7, 7]"
225,2068,400869022,61,away,28,True,"[7, 7, 0, 14]"
226,1986,400869023,2633,away,38,False,"[7, 0, 7, 21, 3, 0]"
227,1985,400869023,245,home,45,True,"[21, 0, 7, 7, 3, 7]"
228,2090,400869024,145,away,30,False,"[6, 14, 0, 10]"
229,2089,400869024,8,home,34,True,"[14, 6, 7, 7]"
230,2102,400869025,142,away,14,False,"[0, 0, 7, 7]"
231,2101,400869025,57,home,40,True,"[0, 20, 6, 14]"
232,2114,400869026,238,away,17,True,"[7, 0, 3, 7]"
233,2113,400869026,61,home,16,False,"[3, 3, 7, 3]"
234,2164,400869027,2572,away,10,False,"[7, 3, 0, 0]"
235,2163,400869027,99,home,45,True,"[7, 3, 28, 7]"
236,2080,400869028,333,away,49,True,"[14, 7, 14, 14]"
237,2079,400869028,2633,home,10,False,"[0, 7, 3, 0]"
238,2189,400869029,333,home,33,True,"[6, 7, 13, 7]"
239,2190,400869029,245,away,14,False,"[0, 7, 7, 0]"
240,2209,400869030,2,home,56,True,"[21, 7, 14, 14]"
241,2210,400869030,8,away,3,False,"[0, 3, 0, 0]"
242,2277,400869031,96,home,40,True,"[0, 6, 21, 13]"
243,2278,400869031,344,away,38,False,"[0, 14, 10, 14]"
244,2217,400869032,99,home,38,True,"[7, 14, 10, 7]"
245,2218,400869032,145,away,21,False,"[10, 11, 0, 0]"
246,2260,400869033,2393,away,51,True,"[13, 21, 7, 10]"
247,2259,400869033,142,home,45,False,"[14, 14, 7, 10]"
